ExportComments.com,,,,,,
Source URL,https://www.instagram.com/p/CJ7CdzbBEJr/,,,,,
"CLICK HERE TO EXPORT ALL 21,325 COMMENTS FOR ONLY $45",,,,,,
,,,,,,
,,,,,,
,,Name (click to view profile),Date,Likes,Comment,(view source)
83,,01kty.s,31/05/22 14:54:09,0,@garlicbreadtoy اتركها وشأنها لم تؤذيك,view comment
84,,k_ta_55,07/06/22 04:07:28,0,😂😂😂😂😂😂,view comment
85,,dania.privvv1,09/06/22 14:31:39,0,You deserve more,view comment
86,,dania.privvv1,09/06/22 14:31:41,0,🔥,view comment
87,,goli.dadgar2,17/06/22 18:48:18,0,you deserve world👑,view comment
88,,vex.x21,20/06/22 09:32:06,0,بص شوف الأميرة هتعمل ايه ، دلوقتي وصلت للعالميه ومن أشهر فنانين البوب فخورة فبنتي بحبها فشخ🔥,view comment
89,,livorluiidrc,24/06/22 03:06:57,0,Girl this post is a year ago what r u on,view comment
90,,sambina_cubana,24/06/22 16:39:16,0,@livorluiidrc spam account. Ignoring you now thanks ☺️,view comment
91,,mellysafiira,04/07/22 23:07:21,0,❤️❤️,view comment
92,,rachelerodrigo,23/07/22 12:02:51,0,LIV AMORE MIO,view comment
93,,coravistain,24/07/22 01:17:55,0,It's me and my friends BFF song!! Thank you so much,view comment
94,,livxmay0,24/07/22 14:43:57,0,DRIVING LICENSE THE BEST SONG🫶🏻🫶🏻🫶🏻,view comment
95,,cxjqx,26/07/22 00:42:07,0,😍,view comment
96,,tvd_area,27/07/22 10:14:53,0,چی,view comment
97,,mishmashmolly,04/08/22 04:18:02,0,@coravistain me tooo!!,view comment
98,,spicy_pices_fanpage,18/08/22 14:44:37,0,"If you didn't deserve it, I don't know who else could. You're not a singer, you're an artist, Olivia💜",view comment
99,,sketcventure,22/08/22 15:45:26,0,Your Taylor reference 😂,view comment
100,,naylavnedr,24/08/22 09:46:49,0,Best song ❤️❤️,view comment
