Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1537422727547592715,As she wobbled on her feet and tried to regain her composure she shouted 'stop it!' and held up her hands https://t.co/c1DotiqzZm,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:11:56.000Z,Thu Jun 16 13:11:56 +0000 2022,2,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/FVYD3w-WUAAzOwu.jpg,,
1537422724368416769,"As the pair left the eatery a large crowd formed and swarmed towards them, with one member of the public getting too close and knocking Rita, causing her to lose her footing https://t.co/GPVyLYdGHE",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:11:56.000Z,Thu Jun 16 13:11:56 +0000 2022,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/FVYDzjDWQAI0pES.jpg,https://pbs.twimg.com/media/FVYENDpX0AAtVdA.jpg,
1537422721252048897,"The actor turned and yelled at fans to 'back the f**k off' after he and Rita Wilson, 65, were mobbed outside a restaurant in Midtown https://t.co/L7SM3iDGWS",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:11:55.000Z,Thu Jun 16 13:11:55 +0000 2022,4,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,video,https://video.twimg.com/ext_tw_video/1537419793531289606/pu/pl/G1Wlh4RTDuDxgf40.m3u8?tag=12&container=fmp4,,
1537422699076657158,"Tom Hanks rushes to protect wife Rita Wilson as an aggressive fan nearly knocks her over

Read more: https://t.co/LuQf32elfv https://t.co/QP42LLTs8F",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:11:50.000Z,Thu Jun 16 13:11:50 +0000 2022,30,8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://trib.al/j48RhBo ,0,0,photo,https://pbs.twimg.com/media/FVYA60UXoAEOcVb.jpg,,
1537420663706771456,Hailee Steinfeld stuns as she leads fashionistas at the Herve Leger X Law Roach collection launch https://t.co/FV2INA5IdM,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T13:03:44.000Z,Thu Jun 16 13:03:44 +0000 2022,4,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/mHjgNp4 ,0,0,,,,
1537416114535374851,Megan Fox appears mesmerised as she proudly watches fiancé Machine Gun Kelly perform https://t.co/0jNdDpvFVf,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:45:40.000Z,Thu Jun 16 12:45:40 +0000 2022,5,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/ci1qyYp ,0,0,,,,
1537415981508739072,Selena Gomez wows as she arrives to Jimmy Kimmel Live in LA https://t.co/mvHfU1UnTr,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:45:08.000Z,Thu Jun 16 12:45:08 +0000 2022,34,7,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/nU5sQZb ,0,0,,,,
1537413584304713737,Ozzy Osbourne tells fans he is 'recuperating comfortably' after 'major' spinal surgery https://t.co/fDpBkb9xvX,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:35:36.000Z,Thu Jun 16 12:35:36 +0000 2022,1,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/FJcSqP0 ,0,0,,,,
1537413095269744641,Beyonce surprises fans by announcing she will release new album Renaissance NEXT MONTH https://t.co/e6BlmOBItA,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:33:40.000Z,Thu Jun 16 12:33:40 +0000 2022,5,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/EG86Hwb ,0,0,,,,
1537408416578211840,Eva Mendes gushes over her partner Ryan Gosling in new Barbie movie https://t.co/dABCFxiHty,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:15:04.000Z,Thu Jun 16 12:15:04 +0000 2022,10,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/Je322qH ,0,0,,,,
1537404894122020872,Kim Kardashian issues a chilling threat to 'disgusting' social media trolls  https://t.co/eWlIAzoFHg,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T12:01:05.000Z,Thu Jun 16 12:01:05 +0000 2022,2,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/wfKdtLv ,0,0,,,,
