Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1548291507358031874,"Cardi B explains why she was ""scared"" to hire a nanny help take care of her first born with husband Offset. https://t.co/W0uO1POipK",billboard,billboard,2022-07-16T13:00:35.000Z,Sat Jul 16 13:00:35 +0000 2022,469,46,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/3idkZ4o ,0,0,,,,
1548261298873331712,Watch @Harry_Styles' new music video for #LateNightTalking! https://t.co/LEJukkALGX,billboard,billboard,2022-07-16T11:00:33.000Z,Sat Jul 16 11:00:33 +0000 2022,393,45,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/TvvWhQl ,1,1,,,,
1548231067118628865,"Steve Martin spoke about his co-star Selena Gomez' #Emmys snub for her work on their show, #OnlyMurdersInTheBuilding.  https://t.co/xEdwQ0zqgG",billboard,billboard,2022-07-16T09:00:25.000Z,Sat Jul 16 09:00:25 +0000 2022,570,62,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/ZPRteP5 ,2,0,,,,
1548200810563022861,"BTS Army, get ready! The ‘Permission to Dance’ Casetify co-lab launches later this month. https://t.co/r48IP506kF",billboard,billboard,2022-07-16T07:00:12.000Z,Sat Jul 16 07:00:12 +0000 2022,3172,391,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/sAPscWK ,0,0,,,,
1548145424380309504,Hey A’TIN! ? Don’t miss your chance to vote for @SB19Official in the final round of #BBFanArmy2022! https://t.co/7xtvfZGSrv https://t.co/h7vyzgwC2s,billboard,billboard,2022-07-16T03:20:06.000Z,Sat Jul 16 03:20:06 +0000 2022,4038,2336,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/zQDpdx0 ,1,1,photo,https://pbs.twimg.com/media/FXweDyoVUAIDspt.jpg,,
1548140718522126336,"Official HIGE DANdism score a third week atop the #JapanHot100 with ""Mixed Nuts."" https://t.co/uy4BQt1Jac",billboard,billboard,2022-07-16T03:01:25.000Z,Sat Jul 16 03:01:25 +0000 2022,167,11,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/gWMCHHQ ,1,0,,,,
1548129971633172483,"“Give me a f—ing sign,” Britney Spears pleads in a new, updated version of her 1998 breakthrough hit ""...Baby One More Time."" https://t.co/aITposHw0O",billboard,billboard,2022-07-16T02:18:42.000Z,Sat Jul 16 02:18:42 +0000 2022,1055,175,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/V650IZr ,0,0,,,,
1548122255548227586,fromis_9 (@realfromis_9) share the faith they had to one day hit K-pop success and the key to staying close: “We’re de facto a family who understands each other’s difficulties.” https://t.co/L8lXAdQPUy,billboard,billboard,2022-07-16T01:48:03.000Z,Sat Jul 16 01:48:03 +0000 2022,1894,662,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/2O6ySWX ,0,1,,,,
1548117809019772928,"Ricky Martin is denying the ""disgusting"" claim that he had a sexual or romantic relationship with his nephew. https://t.co/UAWTZEokdH",billboard,billboard,2022-07-16T01:30:22.000Z,Sat Jul 16 01:30:22 +0000 2022,197,26,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/hMqaUbz ,0,0,,,,
1548104691220787201,"This week's #FirstStream Latin includes new music from Virlan Garcia, Pablo Alboran, Dekko &amp; more https://t.co/eTKaxu0rKQ",billboard,billboard,2022-07-16T00:38:15.000Z,Sat Jul 16 00:38:15 +0000 2022,104,8,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/2U9px1I ,1,0,,,,
1548104602704171011,Here’s the date of the 2022 GMA Dove Awards https://t.co/C1F7GFHGnb,billboard,billboard,2022-07-16T00:37:54.000Z,Sat Jul 16 00:37:54 +0000 2022,125,14,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/JEX5VUP ,0,0,,,,
1548104558068453376,"The Academy didn’t have to rule on whether Taylor Swift’s previous re-recorded album, ‘Fearless (Taylor’s Version),’ would be eligible because Swift didn’t enter it for awards consideration. https://t.co/8wufdWxwM0",billboard,billboard,2022-07-16T00:37:43.000Z,Sat Jul 16 00:37:43 +0000 2022,1048,139,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/TZAtoMg ,0,0,,,,
1548097034623733763,"The job market has shifted significantly over the last two years, in and outside the music industry. #ad A surplus of jobs can mean working harder to attract potential employees— see our strategies to improve your hiring process by using @ZipRecruiter. https://t.co/S7YViMjmEm",billboard,billboard,2022-07-16T00:07:49.000Z,Sat Jul 16 00:07:49 +0000 2022,96,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.billboard.com/culture/product-recommendations/best-way-to-hire-employees-1235107980/ ,1,1,,,,
1548085651848908800,Drake's team is denying rumors that he was arrested in Sweden. #BillboardNews https://t.co/4QJwGbRl8y,billboard,billboard,2022-07-15T23:22:36.000Z,Fri Jul 15 23:22:36 +0000 2022,225,22,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,1,0,video,https://video.twimg.com/amplify_video/1548046524944228359/vid/480x270/BrNKJbDpHzC267zu.mp4?tag=14,,
1548078733944164353,"Have you shown us how much you love your favorite artist? ? To celebrate the final round of #BBFanArmy2022, use our sound on TikTok or Instagram Reels for a chance to be featured on Billboard!

TikTok: https://t.co/p7KYebEsbX
Instagram Reels: https://t.co/mq1HTMvqVR",billboard,billboard,2022-07-15T22:55:06.000Z,Fri Jul 15 22:55:06 +0000 2022,103,17,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/rLiTVlG http://blbrd.cm/LgQg5TH ,1,0,,,,
1548074340104581122,Joe Jonas shared an adorable video celebrating his and Sophie Turner’s love story after welcoming their second baby together  https://t.co/0m0Wl9KxgP,billboard,billboard,2022-07-15T22:37:39.000Z,Fri Jul 15 22:37:39 +0000 2022,267,19,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/YGI8OEp ,0,0,,,,
1548074155509133312,"The video for @CalvinHarris’ ""Stay With Me"" is like being inside a kaleidoscopewWith Halsey, Justin Timberlake &amp; Pharrell https://t.co/OP122FMxhy",billboard,billboard,2022-07-15T22:36:55.000Z,Fri Jul 15 22:36:55 +0000 2022,352,56,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/sh3YqMe ,0,1,,,,
1548073200377991172,"Will #StrayKids Stay or #SB19's A'TIN win the final round of  #BBFanArmy2022? ?

Cast your vote here: https://t.co/kvOmgI6MNP https://t.co/x55aPyNFZA",billboard,billboard,2022-07-15T22:33:07.000Z,Fri Jul 15 22:33:07 +0000 2022,3336,1649,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/kTrfYcN ,3,0,photo,https://pbs.twimg.com/media/FXvcXckUcAkmT6j.jpg,https://pbs.twimg.com/media/FXvcXxgUcAE8ysL.jpg,
1548069676831215620,"RT @bainofyrexstnce : behold, the dance music we &lt;3 hardest this week:
@stlucia @odesza @CamelPhat @mathame_ofc @yottomusic @gioliandassia @renzukiimusic @softest_hard @TPAIN @phantoms @krystalllrose @bainofyrexstnce @billboard 

https://t.co/WSQ9QHVu5F",billboard,billboard,2022-07-15T22:19:07.000Z,Fri Jul 15 22:19:07 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.billboard.com/music/music-news/weeks-best-new-dance-tracks-st-lucia-camelphat-1235114781/ ,0,13,,,,
1548069577631731719,"RT @TheBrentSmith : Thank you so much @billboard!!! We appreciate you SO MUCH!!! SHINEDOWN NATION Thank you for always believing in us, none of this happens without you???? #FAMILYFOREVER  RT @billboard: Congrats Shinedown https://t.co/DhkL7q3Kkn",billboard,billboard,2022-07-15T22:18:43.000Z,Fri Jul 15 22:18:43 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://blbrd.cm/oVPJew6 ,1,2,,,,
1548069160692830208,"In honor of the 10th anniversary of Psy’s ""Gangnam Style,"" we're taking a look back a how the video became the first member of YouTube's Billion Views Club. https://t.co/89NMIcyd6F",billboard,billboard,2022-07-15T22:17:04.000Z,Fri Jul 15 22:17:04 +0000 2022,356,33,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/1RJMPjs ,0,0,,,,
1548068906262097921,"Watch @MichaelBuble perform a cinematic cover of @OliviaRodrigo's ""Drivers License""  https://t.co/Iu31WmsbEY",billboard,billboard,2022-07-15T22:16:03.000Z,Fri Jul 15 22:16:03 +0000 2022,285,44,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/JBOW1ZY ,0,2,,,,
1548068739366522882,"With a capacity of 3,500, the Roadrunner has become a major boon for a city hit hard by the pandemic. https://t.co/ChMH7YT6qU",billboard,billboard,2022-07-15T22:15:23.000Z,Fri Jul 15 22:15:23 +0000 2022,80,12,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/tegEiT1 ,0,0,,,,
1548058758017740800,Happy Mondays bassist Paul Ryder has died at age 58 https://t.co/3BDSdFPGuJ,billboard,billboard,2022-07-15T21:35:44.000Z,Fri Jul 15 21:35:44 +0000 2022,93,11,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/wKLHXVC ,0,0,,,,
1548058672823054336,The 150th Open takes place from July 14-July 17.  https://t.co/62uhUkElyY,billboard,billboard,2022-07-15T21:35:23.000Z,Fri Jul 15 21:35:23 +0000 2022,76,7,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/ftD8HbY ,0,0,,,,
1548058593806536704,Shakira &amp; Rauw Alejandro’s ‘Te Felicito’ leads the Billboard Argentina Hot 100 chart for a fourth week https://t.co/OKsyuBV0hi,billboard,billboard,2022-07-15T21:35:04.000Z,Fri Jul 15 21:35:04 +0000 2022,419,58,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/drDaQgo ,0,0,,,,
1548058523656802304,Here's a timeline of YNW Melly’s career and legal troubles   https://t.co/u74NzVIfP0,billboard,billboard,2022-07-15T21:34:48.000Z,Fri Jul 15 21:34:48 +0000 2022,96,10,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/fX8d1Ki ,0,0,,,,
1548047274579611648,Attention #STAY! ? Don’t miss your chance to vote for @Stray_Kids in the final round of #BBFanArmy2022! https://t.co/GsfPqseC5c https://t.co/Epp9nZMz7W,billboard,billboard,2022-07-15T20:50:06.000Z,Fri Jul 15 20:50:06 +0000 2022,941,390,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/NncXxUj ,2,1,photo,https://pbs.twimg.com/media/FXvEytPVQAY_eKp.jpg,,
1548043115256131585,".@burnaboy's ""Last"" is first on the U.S. Afrobeats Songs Chart https://t.co/cSuTNsJ4dS",billboard,billboard,2022-07-15T20:33:34.000Z,Fri Jul 15 20:33:34 +0000 2022,1505,344,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/0JX2vsI ,0,1,,,,
1548042984653893633,The latest #BillboardExplains breaks down who gets what portion of concert ticket revenues and why prices continue to rise. https://t.co/onXr7DQBhM,billboard,billboard,2022-07-15T20:33:03.000Z,Fri Jul 15 20:33:03 +0000 2022,75,7,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/0C6ZpoN ,1,0,,,,
1548042862821908481,"While on-demand streams are significantly up over the same period last year, demand for physical formats appears to be softening.  https://t.co/EjWS4Igruj",billboard,billboard,2022-07-15T20:32:34.000Z,Fri Jul 15 20:32:34 +0000 2022,52,6,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/RGrsfn8 ,0,0,,,,
1548042723411693570,Ray J reveals that even Brandy doesn’t like his controversial new tattoo of her face https://t.co/iPUFNOxV9i,billboard,billboard,2022-07-15T20:32:01.000Z,Fri Jul 15 20:32:01 +0000 2022,70,6,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,http://blbrd.cm/cVO4Agp ,0,0,,,,
1548025868164816896,".@NeYoCompound chats with Billboard about his new album 'Self-Explanatory,' the current status of R&amp;B, the new season of his show 'Step Up: High Water' and remembers the late Naya Rivera. #BillboardNews https://t.co/shpKUtAFIr",billboard,billboard,2022-07-15T19:25:02.000Z,Fri Jul 15 19:25:02 +0000 2022,176,27,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,1,1,video,https://video.twimg.com/amplify_video/1547744398384869376/vid/640x360/jiSjLjMXKsC4DXkE.mp4?tag=14,,
